project,file_path,subject_id,hemisphere,surface_type,bounding_box_volume,number of standard deviations from mean,group_mean,group_stdev,stl_file_path
corticalflow,./corticalflow_206222_mw_lh_pial.ply,206222,lh,pial,160060.40592388934,0.37796186045269303,149360.01579682957,28310.76689654264,corticalflow_206222_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_214019_mw_lh_pial.ply,214019,lh,pial,146522.75200766855,-0.10021854227860966,149360.01579682957,28310.76689654264,corticalflow_214019_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_212318_mw_lh_pial.ply,212318,lh,pial,144001.33343901715,-0.1892807205610113,149360.01579682957,28310.76689654264,corticalflow_212318_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_212419_mw_lh_pial.ply,212419,lh,pial,150248.24513464991,0.0313742591667066,149360.01579682957,28310.76689654264,corticalflow_212419_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_213421_mw_lh_pial.ply,213421,lh,pial,160334.71192076534,0.38765096558638357,149360.01579682957,28310.76689654264,corticalflow_213421_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_200008_mw_lh_pial.ply,200008,lh,pial,137643.19258083455,-0.41386456463056437,149360.01579682957,28310.76689654264,corticalflow_200008_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_212823_mw_lh_pial.ply,212823,lh,pial,175549.4963649443,0.9250713929375411,149360.01579682957,28310.76689654264,corticalflow_212823_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_201414_mw_lh_pial.ply,201414,lh,pial,166372.6923254367,0.6009260219187056,149360.01579682957,28310.76689654264,corticalflow_201414_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_214524_mw_lh_pial.ply,214524,lh,pial,159545.81557402536,0.35978537121294646,149360.01579682957,28310.76689654264,corticalflow_214524_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_214726_mw_lh_pial.ply,214726,lh,pial,73463.34102245848,-2.680841358050238,149360.01579682957,28310.76689654264,corticalflow_214726_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_214625_mw_lh_pial.ply,214625,lh,pial,167561.4431871552,0.6429153776314138,149360.01579682957,28310.76689654264,corticalflow_214625_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_214423_mw_lh_pial.ply,214423,lh,pial,163031.32764866218,0.48290150181350877,149360.01579682957,28310.76689654264,corticalflow_214423_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_204016_mw_lh_pial.ply,204016,lh,pial,135727.12498996887,-0.48154438403876554,149360.01579682957,28310.76689654264,corticalflow_204016_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_204319_mw_lh_pial.ply,204319,lh,pial,137160.88126053152,-0.43090088590245257,149360.01579682957,28310.76689654264,corticalflow_204319_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_203923_mw_lh_pial.ply,203923,lh,pial,151269.628884589,0.06745183183266738,149360.01579682957,28310.76689654264,corticalflow_203923_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_212116_mw_lh_pial.ply,212116,lh,pial,131965.89286302734,-0.6143995673930834,149360.01579682957,28310.76689654264,corticalflow_212116_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_212217_mw_lh_pial.ply,212217,lh,pial,159971.3244766125,0.37481530325760276,149360.01579682957,28310.76689654264,corticalflow_212217_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_201515_mw_lh_pial.ply,201515,lh,pial,78776.75258278345,-2.4931597039381463,149360.01579682957,28310.76689654264,corticalflow_201515_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_200210_mw_lh_pial.ply,200210,lh,pial,189208.4966677837,1.4075380231335417,149360.01579682957,28310.76689654264,corticalflow_200210_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_200311_mw_lh_pial.ply,200311,lh,pial,170146.99175042709,0.734242771647986,149360.01579682957,28310.76689654264,corticalflow_200311_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_201111_mw_lh_pial.ply,201111,lh,pial,208667.01953253616,2.09485684200767,149360.01579682957,28310.76689654264,corticalflow_201111_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_297655_mw_lh_pial.ply,297655,lh,pial,135261.472918056,-0.4979922631659723,149360.01579682957,28310.76689654264,corticalflow_297655_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_286650_mw_lh_pial.ply,286650,lh,pial,176829.93066396422,0.9702992139887713,149360.01579682957,28310.76689654264,corticalflow_286650_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_200917_mw_lh_pial.ply,200917,lh,pial,185881.37031457786,1.2900164326600543,149360.01579682957,28310.76689654264,corticalflow_200917_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_293748_mw_lh_pial.ply,293748,lh,pial,59123.046449651214,-3.187372835110244,149360.01579682957,28310.76689654264,corticalflow_293748_C_mwrm_lh_pial.stl
corticalflow,./corticalflow_212015_mw_lh_pial.ply,212015,lh,pial,164691.01654254994,0.5415254486657027,149360.01579682957,28310.76689654264,corticalflow_212015_C_mwrm_lh_pial.stl
