project,file_path,subject_id,hemisphere,surface_type,bounding_box_volume,number of standard deviations from mean,group_mean,group_stdev,stl_file_path
deepcsr,./deepcsr_201818_mw_rh_pial.ply,201818,rh,pial,147782.26527322954,-0.4386094337364653,157119.222480024,21287.634256413414,deepcsr_201818_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_200210_mw_rh_pial.ply,200210,rh,pial,189690.77355053503,1.5300690850932885,157119.222480024,21287.634256413414,deepcsr_200210_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_203418_mw_rh_pial.ply,203418,rh,pial,155896.6570238504,-0.057430780773832964,157119.222480024,21287.634256413414,deepcsr_203418_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_201515_mw_rh_pial.ply,201515,rh,pial,166937.32562914028,0.46121156681176684,157119.222480024,21287.634256413414,deepcsr_201515_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_201414_mw_rh_pial.ply,201414,rh,pial,152215.922580258,-0.23033559486718352,157119.222480024,21287.634256413414,deepcsr_201414_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_200917_mw_rh_pial.ply,200917,rh,pial,176709.59251831504,0.9202699465014043,157119.222480024,21287.634256413414,deepcsr_200917_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_201717_mw_rh_pial.ply,201717,rh,pial,156561.13328892694,-0.026216590550870153,157119.222480024,21287.634256413414,deepcsr_201717_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_201111_mw_rh_pial.ply,201111,rh,pial,211385.8586518974,2.5492093446468465,157119.222480024,21287.634256413414,deepcsr_201111_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_202113_mw_rh_pial.ply,202113,rh,pial,152199.81622199694,-0.2310922011704978,157119.222480024,21287.634256413414,deepcsr_202113_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_202719_mw_rh_pial.ply,202719,rh,pial,162579.78029090603,0.256513135518424,157119.222480024,21287.634256413414,deepcsr_202719_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_205725_mw_rh_pial.ply,205725,rh,pial,123387.99458703995,-1.5845456327690197,157119.222480024,21287.634256413414,deepcsr_205725_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_203721_mw_rh_pial.ply,203721,rh,pial,139164.63539896987,-0.8434280138782865,157119.222480024,21287.634256413414,deepcsr_203721_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_205220_mw_rh_pial.ply,205220,rh,pial,147891.2976121951,-0.4334875710789124,157119.222480024,21287.634256413414,deepcsr_205220_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_204521_mw_rh_pial.ply,204521,rh,pial,154861.8461706883,-0.1060416710539645,157119.222480024,21287.634256413414,deepcsr_204521_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_207426_mw_rh_pial.ply,207426,rh,pial,150516.75145073803,-0.31015522672731133,157119.222480024,21287.634256413414,deepcsr_207426_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_203923_mw_rh_pial.ply,203923,rh,pial,168853.36311358248,0.5512186320104256,157119.222480024,21287.634256413414,deepcsr_203923_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_204420_mw_rh_pial.ply,204420,rh,pial,171547.20096521432,0.6777633583611355,157119.222480024,21287.634256413414,deepcsr_204420_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_204016_mw_rh_pial.ply,204016,rh,pial,136194.76943262064,-0.9829393344213141,157119.222480024,21287.634256413414,deepcsr_204016_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_205119_mw_rh_pial.ply,205119,rh,pial,180755.92544652932,1.1103489792147376,157119.222480024,21287.634256413414,deepcsr_205119_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_205826_mw_rh_pial.ply,205826,rh,pial,199199.86195341084,1.9767644899624779,157119.222480024,21287.634256413414,deepcsr_205826_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_206222_mw_rh_pial.ply,206222,rh,pial,160896.44396299092,0.17743735341699282,157119.222480024,21287.634256413414,deepcsr_206222_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_204622_mw_rh_pial.ply,204622,rh,pial,155260.07961130637,-0.08733440486265052,157119.222480024,21287.634256413414,deepcsr_204622_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_207123_mw_rh_pial.ply,207123,rh,pial,162113.7574019579,0.2346214173812749,157119.222480024,21287.634256413414,deepcsr_207123_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_204319_mw_rh_pial.ply,204319,rh,pial,148078.52211985338,-0.42469258214763317,157119.222480024,21287.634256413414,deepcsr_204319_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_211114_mw_rh_pial.ply,211114,rh,pial,150128.9594239197,-0.32837200094220514,157119.222480024,21287.634256413414,deepcsr_211114_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_209834_mw_rh_pial.ply,209834,rh,pial,150200.21832336363,-0.3250245693494973,157119.222480024,21287.634256413414,deepcsr_209834_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_208428_mw_rh_pial.ply,208428,rh,pial,132719.11921661728,-1.1462101880135227,157119.222480024,21287.634256413414,deepcsr_208428_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_209329_mw_rh_pial.ply,209329,rh,pial,150093.64579750263,-0.33003088074029435,157119.222480024,21287.634256413414,deepcsr_209329_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_209127_mw_rh_pial.ply,209127,rh,pial,159070.6743889925,0.09167068005128769,157119.222480024,21287.634256413414,deepcsr_209127_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_208024_mw_rh_pial.ply,208024,rh,pial,143085.58808037447,-0.659238797069316,157119.222480024,21287.634256413414,deepcsr_208024_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_210415_mw_rh_pial.ply,210415,rh,pial,131517.90430910143,-1.202638013343806,157119.222480024,21287.634256413414,deepcsr_210415_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_208125_mw_rh_pial.ply,208125,rh,pial,147734.29964926082,-0.4408626490722308,157119.222480024,21287.634256413414,deepcsr_208125_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_208226_mw_rh_pial.ply,208226,rh,pial,160383.59531586547,0.15334596585611646,157119.222480024,21287.634256413414,deepcsr_208226_C_mwrm_rh_pial.stl
deepcsr,./deepcsr_221319_mw_rh_pial.ply,221319,rh,pial,144378.14613083488,-0.5985200701834948,157119.222480024,21287.634256413414,deepcsr_221319_C_mwrm_rh_pial.stl
