project,file_path,subject_id,hemisphere,surface_type,bounding_box_volume,number of standard deviations from mean,group_mean,group_stdev,stl_file_path
cortexode,./cortexode_212217_mw_rh_pial.ply,212217,rh,pial,151953.80611355312,-0.24264868064964457,157119.222480024,21287.634256413407,cortexode_212217_C_mwrm_rh_pial.stl
cortexode,./cortexode_212318_mw_rh_pial.ply,212318,rh,pial,159835.56990049838,0.12760212749596656,157119.222480024,21287.634256413407,cortexode_212318_C_mwrm_rh_pial.stl
cortexode,./cortexode_250427_mw_rh_pial.ply,250427,rh,pial,57408.05152203337,-4.683994931374315,157119.222480024,21287.634256413407,cortexode_250427_C_mwrm_rh_pial.stl
cortexode,./cortexode_250932_mw_rh_pial.ply,250932,rh,pial,156776.05115596738,-0.016120688655351306,157119.222480024,21287.634256413407,cortexode_250932_C_mwrm_rh_pial.stl
cortexode,./cortexode_208226_mw_rh_pial.ply,208226,rh,pial,160383.59531586547,0.1533459658561165,157119.222480024,21287.634256413407,cortexode_208226_C_mwrm_rh_pial.stl
cortexode,./cortexode_249947_mw_rh_pial.ply,249947,rh,pial,141401.57610784372,-0.738346318001258,157119.222480024,21287.634256413407,cortexode_249947_C_mwrm_rh_pial.stl
cortexode,./cortexode_211922_mw_rh_pial.ply,211922,rh,pial,153061.28750801447,-0.1906240460133321,157119.222480024,21287.634256413407,cortexode_211922_C_mwrm_rh_pial.stl
cortexode,./cortexode_212116_mw_rh_pial.ply,212116,rh,pial,135129.02575804392,-1.0330033134308956,157119.222480024,21287.634256413407,cortexode_212116_C_mwrm_rh_pial.stl
cortexode,./cortexode_217429_mw_rh_pial.ply,217429,rh,pial,139070.79617120774,-0.847836170587098,157119.222480024,21287.634256413407,cortexode_217429_C_mwrm_rh_pial.stl
cortexode,./cortexode_212419_mw_rh_pial.ply,212419,rh,pial,158414.25114805688,0.06083478569924761,157119.222480024,21287.634256413407,cortexode_212419_C_mwrm_rh_pial.stl
cortexode,./cortexode_209127_mw_rh_pial.ply,209127,rh,pial,159070.6743889925,0.09167068005128771,157119.222480024,21287.634256413407,cortexode_209127_C_mwrm_rh_pial.stl
cortexode,./cortexode_207426_mw_rh_pial.ply,207426,rh,pial,150516.75145073803,-0.31015522672731144,157119.222480024,21287.634256413407,cortexode_207426_C_mwrm_rh_pial.stl
